video_id,text,label,title
uCswDxlwS7o,let make cookie crinkle fries chocolatechipcookies kidbaker let make cookie crinkle fries chocolatechipcookies kidbaker let make cookie crinkle fries chocolatechipcookies kidbaker,Neutral,Let’s make Cookie Crinkle Fries! 🍪 #chocolatechipcookies #kidbaker
P3uNIYbmwDk,dinner sister kids cooking dinner easydinner kidfood shorts easy meals foryou mom dinner sister kids cooking dinner easydinner kidfood shorts easy meals foryou mom dinner sister kids cooking dinner easydinner kidfood shorts easy meals foryou mom,Neutral,Dinner with sister ! #kids #cooking #dinner #easydinner #kidfood #shorts #easy #meals #foryou #mom
WfK7xht9umg,cheese quesadilla kids recipeoftheday quesadilla kidscookingvideo cheese quesadilla kids recipeoftheday quesadilla kidscookingvideo cheese quesadilla kids recipeoftheday quesadilla kidscookingvideo,Neutral,Cheese quesadilla for kids. #recipeoftheday #quesadilla #kidscookingvideo
EQ2GboPiC5M,quick delicious pancake recipe kids quick delicious pancake recipe kids quick delicious pancake recipe kids loveneva pancake pancakes kidsfoodrecipes looking quick delicious pancake recipe kids join neva,Neutral,Quick and Delicious Pancake Recipe for Kids
LqhROxYo6D8,children make delicious brioche amp ms candies recipe viralvideo shorts cooking food viral children make delicious brioche amp ms candies recipe viralvideo shorts cooking food viral children make delicious brioche amp ms candies recipe viralvideo shorts cooking food viral recipe cocoa brioche ms components grams flour grams baking powder grams cocoa grams,Neutral,Children make delicious brioche with M&amp;Ms candies #recipe #viralvideo #shorts #cooking #food #viral
Sby27TlIlbM,gordon ramsay kid friendly recipes gordon ramsay kid friendly recipes gordon ramsay kid friendly recipes cooking children great way introduce them world food here some fun easy recipes try,Neutral,Gordon Ramsay&#39;s Kid Friendly Recipes
WlCqXLACvX0,trending homemade millet pizza kids maida mini pizza easyrecipe kidsfood pizza trending homemade millet pizza kids maida mini pizza easyrecipe kidsfood pizza trending homemade millet pizza kids maida mini pizza easyrecipe kidsfood pizza,Neutral,Trending Homemade Millet Pizza for kids | No Maida Mini Pizza |  #easyrecipe #kidsfood #pizza
JdDtw5p-qXg,easy dinner recipes kids help make easy dinner recipes kids help make easy dinner recipes kids help make sharing easy dinner recipes kids help make these some kids favorite meals recipes pigs,Neutral,6 EASY DINNER RECIPES FOR KIDS TO HELP YOU MAKE!
LmBI4aMi1ck,easy recipes kids love kid friendly recipe super comp well done easy recipes kids love kid friendly recipe super comp well done easy recipes kids love kid friendly recipe super comp well done see below shortcuts links recipes grilled ham cheese waffle sandwich,Neutral,30 Easy Recipes Kids Will Love | Kid Friendly Recipe Super Comp | Well Done
8IMIW6KcReE,trending chickpea broccoli nuggets kids tiffin box ideas easy recipes indian schooltiffinbox trending chickpea broccoli nuggets kids tiffin box ideas easy recipes indian schooltiffinbox trending chickpea broccoli nuggets kids tiffin box ideas easy recipes indian schooltiffinbox join us exclusive content early release direct connect social media,Neutral,Trending Chickpea Broccoli Nuggets | Kids tiffin Box Ideas  | easy Recipes  #indian #schooltiffinbox
GnVhB6MljWY,made chocolate balls cooking kids fire bake chocolate balls shortfeed made chocolate balls cooking kids fire bake chocolate balls shortfeed made chocolate balls cooking kids fire bake chocolate balls shortfeed shortfeed shorts ytshorts kidsvideos chocolateballs dessertrecipe quickdessert watch full recipe nriskitchenbyswati,Neutral,How I made Chocolate Balls !!  Cooking with Kids !! No Fire No Bake Chocolate Balls ! #shortfeed
5kkhTud4iUI,french fries finger chips shorts shortsfeed miniature snacks cooking cutebaby viral food french fries finger chips shorts shortsfeed miniature snacks cooking cutebaby viral food french fries finger chips shorts shortsfeed miniature snacks cooking cutebaby viral food video little chef preparing french fry recipe hope like video disclaimer dear parents kids video,Neutral,French fries 🍟 finger chips 😋 #shorts #shortsfeed #miniature #snacks #cooking #cutebaby #viral #food
doDUgDJDgxE,quick easy oreo cake pops home made snacks oreos snacks food quick easy oreo cake pops home made snacks oreos snacks food quick easy oreo cake pops home made snacks oreos snacks food,Neutral,Quick and Easy Oreo Cake Pops! Home made Snacks! #oreos #snacks #food
-7vvQR4EuaE,strawberry tanghulu viral food trending recipe strawberry strawberry tanghulu viral food trending recipe strawberry strawberry tanghulu viral food trending recipe strawberry,Neutral,Strawberry Tanghulu #viral #food #trending #recipe #strawberry
W1ePQ6MWark,wenn sie kartoffeln haben bereite dieses kartoffelgericht zu es schmeckt besser als fleisch asmr wenn sie kartoffeln haben bereite dieses kartoffelgericht zu es schmeckt besser als fleisch asmr wenn sie kartoffeln haben bereite dieses kartoffelgericht zu es schmeckt besser als fleisch asmr stliche kartoffeln aus einfachen zutaten einfach leicht und sehr lecker diese kartoffeln schmecken besser als fleisch,Neutral,"Wenn Sie 3 Kartoffeln haben, bereite dieses Kartoffelgericht zu.Es schmeckt besser als Fleisch. ASMR"
3JGOK5q5IMA,ingredient nutella cookies recipe tutorial shorts ingredient nutella cookies recipe tutorial shorts ingredient nutella cookies recipe tutorial shorts make simple nutella cookies hey guys eloise make simple recipe tutorials across social media main,Neutral,3-Ingredient Nutella Cookies! Recipe tutorial #Shorts
7SWvlUd2at8,easy animal drawings kids vol step step drawing tutorials draw cute animals easy animal drawings kids vol step step drawing tutorials draw cute animals easy animal drawings kids vol step step drawing tutorials draw cute animals easy animal drawings kids best drawings subscribe easy animal,Neutral,10 Easy Animal Drawings for Kids Vol. 1 | Step by Step Drawing Tutorials | How to Draw Cute Animals
UW6H5dAPuhY,draw cute ice cream cone draw cute ice cream cone draw cute ice cream cone careful today lesson may get really hungry learning draw cute ice cream cone hope going,Neutral,How To Draw A Cute Ice Cream Cone
ma3FKpW6xOE,draw cute girl easy step step drawing kids draw cute girl easy step step drawing kids draw cute girl easy step step drawing kids draw cute girl step step drawing kids shorts kids nastya peppa pig cocomelon barbie maria clara jp,Neutral,How To Draw a Cute Girl Easy | Step by step drawing for kids
Kg159gNncRg,easy drawings kids draw cute ladybud easy drawings kids draw cute ladybud easy drawings kids draw cute ladybud best easy drawings kids learn draw easy cute ladybug get markers here,Neutral,Easy Drawings for Kids | How to draw a cute Ladybud
l_SSeAMwCDw,easy fish drawing kids draw fish kids step step drawing kids shorts easy fish drawing kids draw fish kids step step drawing kids shorts easy fish drawing kids draw fish kids step step drawing kids shorts draw fish kids step step drawing video music credits kids drawing videos kids drawing,Neutral,Very Easy! Fish Drawing For Kids || How To Draw a Fish || Kids Step By Step Drawing #kids #shorts
gBUuQwN-0TM,learn draw cute mouse step step kids art learn draw cute mouse step step kids art learn draw cute mouse step step kids art thesoul music spotify tiktok,Neutral,🐭 Learn to Draw a Cute Mouse Step by Step! ✏️ #kids #art
W57GO6jjfPs,drawing coloring cute mermaid drawings kids drawing coloring cute mermaid drawings kids drawing coloring cute mermaid drawings kids hi everyone video show draw color cute mermaid follow step step drawing,Neutral,Drawing and Coloring a Cute Mermaid 🧜‍♀️🌊🐚🌈 Drawings for Kids
9R9T4O-X1xE,learn secret method draw bird like pro learn secret method draw bird like pro learn secret method draw bird like pro learn secret method draw bird like pro mind blowing bird anyone draw kids art challenge draw,Neutral,Learn the Secret Method to Draw a Bird Like a Pro!
_g4vy7H8bdo,draw stitch lilo stitch draw stitch lilo stitch draw stitch lilo stitch today learning draw stitch lilo stitch hope follow along us need something draw,Neutral,How To Draw Stitch From Lilo And Stitch
jfmNu4J3P5s,house drawing kids draw house step step house drawing kids draw house step step house drawing kids draw house step step lets see draw house step step kids video house drawing easy,Neutral,House drawing for Kids - How to draw a house step by step
XT7DRXNsRVU,draw cute princess step step drawing kids draw cute princess step step drawing kids draw cute princess step step drawing kids draw cute princess step step drawing kids shorts kids nastya peppa pig cocomelon barbie maria clara jp,Neutral,How To Draw A Cute Princess Step By Step Drawing for Kids
EBO56RtTUbg,draw cute vanilla ice cream kitten draw cute vanilla ice cream kitten draw cute vanilla ice cream kitten hey art friends today hadley drawing super cute vanilla ice cream kitten sweet silly mashup celebrate,Neutral,How To Draw A Cute Vanilla Ice Cream Kitten
6WAAsbvcFF0,draw cute rumi ballerina step step drawing kids draw cute rumi ballerina step step drawing kids draw cute rumi ballerina step step drawing kids draw cute rumi ballerina step step drawing kids shorts kids nastya peppa pig cocomelon barbie maria,Neutral,How To Draw a Cute Rumi Ballerina | Step by step drawing for kids
B44Koy1yQzY,hand art corn kids shorts handart kidsvideos kids kidsdrawingart craftforkids hand art corn kids shorts handart kidsvideos kids kidsdrawingart craftforkids hand art corn kids shorts handart kidsvideos kids kidsdrawingart craftforkids hand art corn kids shorts handart kidsvideos kids kidsdrawingart craftforkids,Neutral,Hand Art Corn 🌽 🌽🌈 For Kids #shorts #handart #kidsvideos #kids #kidsdrawingart #craftforkids
lSSYciuiKSA,draw bluey draw bluey draw bluey bluey one new favorite cartoon series disney haven already need check today learning,Neutral,How To Draw Bluey
vInTXlOIRzQ,draw cinnamoroll hello kitty draw cinnamoroll hello kitty draw cinnamoroll hello kitty hey art friends today hadley drawing cinnamoroll one favorite characters hello kitty big,Neutral,How To Draw Cinnamoroll From Hello Kitty
7q3Y6cyE0LI,draw teddy bear us national teddy bear day draw teddy bear us national teddy bear day draw teddy bear us national teddy bear day happy national teddy bear day celebrate thought lot learning draw teddy bear hope,Neutral,How To Draw A Teddy Bear - US National Teddy Bear Day
3n7i-Kiy_aY,draw cute puppy draw cute puppy draw cute puppy draw cute puppy draw dog easy step step drawing tutorial kids learn draw adorable,Neutral,How to draw a cute puppy🐶
hCcUuxRgC-8,fun easy learn draw umbrella kids kids drawing hub fun easy learn draw umbrella kids kids drawing hub fun easy learn draw umbrella kids kids drawing hub hi everyone welcome channel kids drawing hub video draw simple umbrellas kids don forget like,Neutral,Fun and Easy: Learn to Draw an Umbrella with Kids at Kids Drawing Hub
tMqZTzIFz3Q,draw hello kitty new lesson color draw hello kitty new lesson color draw hello kitty new lesson color follow along us learn draw hello kitty sure visit official hello kitty website draw other,Neutral,How To Draw Hello Kitty (New Lesson With Color)
